ITEM_SEQ,ITEM_NAME,ENTP_NAME,ITEM_PERMIT_DATE,CNSGN_MANUF,ETC_OTC_CODE,CHART,BAR_CODE,MATERIAL_NAME,EE_DOC_ID,UD_DOC_ID,NB_DOC_ID,INSERT_FILE,VALID_TERM,STORAGE_METHOD,REEXAM_TARGET,REEXAM_DATE,PACK_UNIT,EDI_CODE,PERMIT_KIND,ENTP_NO,NARCOTIC_KIND,NEWDRUG_CLASS_NAME,INDUTY_TYPE,MAIN_ITEM_INGR,INGR_NAME
202500613,마이본정,(주)킵스바이오파마,2025.3.18,메딕스제약(주),1,분홍색의 장방형 필름코팅정,8.81E+12,총량 : 1정645밀리그램|성분명 : 시트르산칼슘수화물|분량 : 475|단위 : 밀리그램|규격 : USP|성분정보 : |비고 : ;총량 : 1정645밀리그램|성분명 : 콜레칼시페롤농축분말|분량 : 10|단위 : 밀리그램|규격 : EP|성분정보 : |비고 : ;총량 : 1정645밀리그램|성분명 : 폴산|분량 : 1|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 1정645밀리그램|성분명 : 티아민염산염|분량 : 10|단위 : 밀리그램|규격 : KP|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500613/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500613/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500613/NB,,제조일로부터 36 개월,"밀폐용기, 실온(1~30℃) 보관",,,"30정/병,90정/병",693202620,B,2335,,N,A,시트르산칼슘수화물/콜레칼시페롤농축분말/폴산/티아민염산염,탭쉴드분홍색(21P1684)/미결정셀룰로오스/히드록시프로필셀룰로오스/전분글리콜산나트륨/경질무수규산/스테아르산마그네슘
202500617,광동칼디정,광동제약(주),2025.3.18,메딕스제약(주),1,분홍색의 장방형 필름코팅정,8.81E+12,총량 : 1정645밀리그램|성분명 : 시트르산칼슘수화물|분량 : 475|단위 : 밀리그램|규격 : USP|성분정보 : |비고 : ;총량 : 1정645밀리그램|성분명 : 콜레칼시페롤농축분말|분량 : 10|단위 : 밀리그램|규격 : EP|성분정보 : |비고 : ;총량 : 1정645밀리그램|성분명 : 폴산|분량 : 1|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 1정645밀리그램|성분명 : 티아민염산염|분량 : 10|단위 : 밀리그램|규격 : KP|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500617/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500617/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500617/NB,,제조일로부터 36 개월,"밀폐용기, 실온(1 ~ 30℃) 보관",,,"30정/병,90정/병",641807390,B,150,,N,A,시트르산칼슘수화물/콜레칼시페롤농축분말/폴산/티아민염산염,탭쉴드분홍색(21P1684)/미결정셀룰로오스/히드록시프로필셀룰로오스/전분글리콜산나트륨/경질무수규산/스테아르산마그네슘
202500622,라이트칼디코정,(주)라이트팜텍,2025.3.19,메딕스제약(주),1,분홍색의 장방형 필름코팅정,8.81E+12,총량 : 1정645밀리그램|성분명 : 시트르산칼슘수화물|분량 : 475|단위 : 밀리그램|규격 : USP|성분정보 : |비고 : ;총량 : 1정645밀리그램|성분명 : 콜레칼시페롤농축분말|분량 : 10|단위 : 밀리그램|규격 : EP|성분정보 : |비고 : ;총량 : 1정645밀리그램|성분명 : 폴산|분량 : 1|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 1정645밀리그램|성분명 : 티아민염산염|분량 : 10|단위 : 밀리그램|규격 : KP|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500622/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500622/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500622/NB,,제조일로부터 36 개월,"밀폐용기, 실온(1 ~ 30℃) 보관",,,"30정/병,90정/병",690303690,B,361,,N,A,시트르산칼슘수화물/콜레칼시페롤농축분말/폴산/티아민염산염,탭쉴드분홍색(21P1684)/미결정셀룰로오스/히드록시프로필셀룰로오스/전분글리콜산나트륨/경질무수규산/스테아르산마그네슘
202500628,유한메가비타액,(주)유한양행,2025.3.19,,1,갈색의 유리병에 든 특이한 향이 있는 황색의 맑은 액제,8.81E+12,총량 : 1병100밀리리터|성분명 : 타우린|분량 : 2000|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 1병100밀리리터|성분명 : 벤포티아민|분량 : 50|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 1병100밀리리터|성분명 : 리보플라빈포스페이트나트륨|분량 : 30|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 1병100밀리리터|성분명 : 피리독신염산염|분량 : 30|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 1병100밀리리터|성분명 : 글리세로인산마그네슘|분량 : 50|단위 : 밀리그램|규격 : BP|성분정보 : |비고 : ;총량 : 1병100밀리리터|성분명 : 글루콘산아연|분량 : 30|단위 : 밀리그램|규격 : EP|성분정보 : |비고 : ;총량 : 1병100밀리리터|성분명 : 우르소데옥시콜산|분량 : 10|단위 : 밀리그램|규격 : KP|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500628/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500628/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500628/NB,,제조일로부터 18 개월,"기밀용기, 실온(1 ~ 30℃) 보관",,,100밀리리터/병,,B,1329,,N,A,타우린/벤포티아민/리보플라빈포스페이트나트륨/피리독신염산염/글리세로인산마그네슘/글루콘산아연/우르소데옥시콜산,아세설팜칼륨/수크랄로스/스테비올배당체/시트르산수화물/파인애플향(BC-F-1084)/정제수/베타덱스/벤조산나트륨
202500636,프로바이옴씨캡슐,(주)바이넥스,2025.3.20,,1,"미황색의 분말이 든 상,하 흰색의 경질캡슐제",,총량 : 1캡슐412밀리그램|성분명 : 사카로마이세스보울라르디균|분량 : 282.5|단위 : 밀리그램|규격 : 별규|성분정보 : 생균수로서 2.5X10^9 이상|비고 : ;총량 : 1캡슐412밀리그램|성분명 : 판토텐산칼슘|분량 : 5.0|단위 : 밀리그램|규격 : EP|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500636/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500636/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500636/NB,,제조일로부터 36 개월,"기밀용기, 실온(1~30℃)보관",,,"30캡슐/병,180캡슐/병,300캡슐/병,60캡슐/상자[10정/PTPx6]",,B,1358,,N,A,사카로마이세스보울라르디균/판토텐산칼슘,미결정셀룰로오스/전분글리콜산나트륨/스테아르산마그네슘/캡슐
202500637,플로라세븐캡슐,(주)바이넥스,2025.3.20,,1,"미황색의 분말이 든 상,하 흰색의 경질캡슐제",,총량 : 1캡슐332.504밀리그램|성분명 : 사카로마이세스보울라르디균|분량 : 282.5|단위 : 밀리그램|규격 : 별규|성분정보 : 생균수로서 5X10^9 이상|비고 : ;총량 : 1캡슐332.504밀리그램|성분명 : D-비오틴|분량 : 0.004|단위 : 밀리그램|규격 : USP|성분정보 : |비고 : 4?g,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500637/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500637/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500637/NB,,제조일로부터 36 개월,"기밀용기, 실온(1~30℃)보관",,,60캡슐/상자[10캡슐/PTPx6],,B,1358,,N,A,사카로마이세스보울라르디균/D-비오틴,미결정셀룰로오스/전분글리콜산나트륨/스테아르산마그네슘/캡슐
202500638,"액토스메트정15/850밀리그램(피오글리타존염산염, 메트포르민염산염)",(주)셀트리온제약,2025.3.20,,2,흰색 내지 회백색의 장방형의 볼록한 필름코팅정제,8.81E+12,총량 : 이 약 1정(1100.0mg) 중|성분명 : 피오글리타존염산염|분량 : 16.53|단위 : 밀리그램|규격 : 별규|성분정보 : |비고 : ;총량 : 이 약 1정(1100.0mg) 중|성분명 : 메트포르민염산염|분량 : 850.00|단위 : 밀리그램|규격 : 별규|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500638/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500638/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500638/NB,,"제조일로부터 24 개월,제조일로부터 36 개월","기밀용기, 실온보관(1~30℃)",,,"Blister - 28정/Alu-Alu[(7 X 4ea)],Bottle - 30정/병,Bottle - 100정/병",693903990,A,1534,,N,A,피오글리타존염산염/메트포르민염산염,미결정셀룰로오스/포비돈/크로스카멜로오스나트륨/스테아르산마그네슘/오파드라이화이트03F680069
202500640,젬시트주사액(젬시타빈염산염),동아에스티(주),2025.3.20,,2,무색투명 또는 담황색의 액이 무색투명한 바이알에 든 주사제,8.81E+12,총량 : 1밀리리터|성분명 : 젬시타빈염산염|분량 : 43.27|단위 : 밀리그램|규격 : 별규|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500640/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500640/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500640/NB,,제조일로부터 24 개월,"밀봉용기, 냉장(2~8℃) 보관",,,"1바이알/상자[바이알(200mg/5.3mL)],1바이알/상자[바이알(1g/26.3mL)]","642,507,841,642,507,000",A,1290,,N,A,젬시타빈염산염,수산화나트륨/염산/주사용수
202500641,유칼본정,한국넬슨제약(주),2025.3.20,메딕스제약(주),1,분홍색의 장방형 필름코팅정,8.81E+12,총량 : 1정정|성분명 : 시트르산칼슘수화물|분량 : 475|단위 : 밀리그램|규격 : USP|성분정보 : |비고 : ;총량 : 1정정|성분명 : 콜레칼시페롤농축분말|분량 : 10|단위 : 밀리그램|규격 : EP|성분정보 : |비고 : ;총량 : 1정정|성분명 : 폴산|분량 : 1|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 1정정|성분명 : 티아민염산염|분량 : 10|단위 : 밀리그램|규격 : KP|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500641/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500641/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500641/NB,,제조일로부터 36 개월,"밀폐용기, 실온(1 ~ 30℃) 보관",,,,656702360,B,1975,,N,A,시트르산칼슘수화물/콜레칼시페롤농축분말/폴산/티아민염산염,탭쉴드분홍색(21P1684)/미결정셀룰로오스/히드록시프로필셀룰로오스/전분글리콜산나트륨/스테아르산마그네슘/경질무수규산
202500642,엘비페롤플러스정,에이치엘비제약(주),2025.3.20,메딕스제약(주),1,분홍색의 장방형 필름코팅정,8.81E+12,총량 : 1정645밀리그램|성분명 : 시트르산칼슘수화물|분량 : 475|단위 : 밀리그램|규격 : USP|성분정보 : |비고 : ;총량 : 1정645밀리그램|성분명 : 콜레칼시페롤농축분말|분량 : 10|단위 : 밀리그램|규격 : EP|성분정보 : |비고 : ;총량 : 1정645밀리그램|성분명 : 폴산|분량 : 1|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 1정645밀리그램|성분명 : 티아민염산염|분량 : 10|단위 : 밀리그램|규격 : KP|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500642/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500642/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500642/NB,,제조일로부터 36 개월,"밀폐용기, 실온(1~30℃)보관",,,"30정/병,90정/병",647304630,B,1549,,N,A,시트르산칼슘수화물/콜레칼시페롤농축분말/폴산/티아민염산염,탭쉴드분홍색(21P1684)/미결정셀룰로오스/히드록시프로필셀룰로오스/전분글리콜산나트륨/경질무수규산/스테아르산마그네슘
202500644,자모다정(독시라민숙신산염),(주)와이에스생명과학,2025.3.20,,1,흰색의 타원형 정제,8.80E+12,총량 : 1정170.00밀리그램|성분명 : 독시라민숙신산염|분량 : 25.00|단위 : 밀리그램|규격 : USP|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500644/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500644/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500644/NB,,제조일로부터 36 개월,"차광, 밀폐용기, 실온(1~30 ℃) 보관",,,10정/피티피,,B,2247,,N,A,독시라민숙신산염,유당수화물/미결정셀룰로오스/콜로이드성이산화규소/전분글리콜산나트륨/스테아르산마그네슘
202500645,노즈싹액티정,성이바이오제약주식회사,2025.3.21,,1,흰색의 원형 정제,8.80E+12,총량 : 1정190밀리그램|성분명 : 슈도에페드린염산염|분량 : 60|단위 : 밀리그램|규격 : USP|성분정보 : |비고 : ;총량 : 1정190밀리그램|성분명 : 트리프롤리딘염산염수화물|분량 : 2.5|단위 : 밀리그램|규격 : USP|성분정보 : |비고 : 일수화물,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500645/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500645/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500645/NB,,제조일로부터 36 개월,"차광기밀용기, 실온(1~30℃) 보관",,,"병 - 30정/병,병 - 60정/병,상자 - 10정/상자[(10정/PTP)]",,B,383,,N,A,슈도에페드린염산염/트리프롤리딘염산염수화물,미결정셀룰로오스/유당수화물/포비돈/옥수수전분/전분글리콜산나트륨/콜로이드성이산화규소/스테아르산마그네슘
202500649,엑스콜큐업코프시럽,(유)한풍제약,2025.3.21,,1,알루미늄호일에 들어 있는 특이한 맛과 냄새를 지닌 갈색의 시럽제,8.81E+12,"총량 : 1포20밀리리터|성분명 : 맥문동탕연조엑스(2.7→1)|분량 : 1,236|단위 : 밀리그램|규격 : 별규|성분정보 : |비고 : ;총량 : 1포20밀리리터|성분명 : 아세트아미노펜|분량 : 400|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 1포20밀리리터|성분명 : 티페피딘히벤즈산염|분량 : 12.5|단위 : 밀리그램|규격 : KP|성분정보 : |비고 :",https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500649/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500649/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500649/NB,,제조일로부터 36 개월,"기밀용기, 실온(1~30℃)보관",,,"6포/상자[20밀리리터/포x6],5포/상자[20밀리리터/포x5]",,B,1417,,N,A,맥문동탕연조엑스(2.7→1)/아세트아미노펜/티페피딘히벤즈산염,액상과당/수크랄로스/정제수
202500650,리버타치온정(글루타티온(환원형)),한국프라임제약(주),2025.3.21,메딕스제약(주),1,흰색의 원형 필름코팅정,8.81E+12,총량 : 1정301밀리그램|성분명 : 글루타티온(환원형)|분량 : 100|단위 : 밀리그램|규격 : KP|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500650/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500650/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500650/NB,,제조일로부터 36 개월,"기밀용기, 실온(1~30℃)보관",,,"사면포 - 90정/상자[(45포(1정/포)/상자)X2],병 - 90정/상자[90정/병*1],병 - 30정/상자[30정/병*1]",,B,1881,,N,A,글루타티온(환원형),경질무수규산/미결정셀룰로오스/크로스포비돈/히드록시프로필셀룰로오스/경질무수규산/스테아르산마그네슘/탭쉴드흰색(29W925)
202500655,엔카인크림(수출용),주식회사제뉴원사이언스,2025.3.21,,2,흰색의 크림제,,총량 : 이 약 1g 중|성분명 : 리도카인|분량 : 25|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 이 약 1g 중|성분명 : 프릴로카인|분량 : 25|단위 : 밀리그램|규격 : EP|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500655/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500655/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500655/NB,,제조일로부터 36 개월,"기밀용기, 실온(1-30℃)보관",,,수출용 - 10그램/튜브,,A,2296,,N,A,리도카인/프릴로카인,폴리옥시에틸렌경화피마자유 60/카보머940/수산화나트륨/메틸파라벤/프로필파라벤/정제수
202500656,누보로젯정80/2.5/10/10밀리그램,(주)종근당,2025.3.21,,2,노란색의 타원형 필름코팅정,8.81E+12,총량 : 1정808밀리그램-텔미사르탄 층|성분명 : 텔미사르탄|분량 : 80.00|단위 : 밀리그램|규격 : EP|성분정보 : |비고 : ;총량 : 1정808밀리그램-에스암로디핀?로수바스타틴 층|성분명 : 로수바스타틴칼슘(미분화)|분량 : 10.40|단위 : 밀리그램|규격 : 별규|성분정보 : |비고 : ;총량 : 1정808밀리그램-에스암로디핀?로수바스타틴 층|성분명 : S-암로디핀베실산염이수화물|분량 : 3.69|단위 : 밀리그램|규격 : 별규|성분정보 : |비고 : ;총량 : 1정808밀리그램-에제티미브 층|성분명 : 에제티미브|분량 : 10.00|단위 : 밀리그램|규격 : 별규|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500656/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500656/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500656/NB,,제조일로부터 24 개월,"기밀용기, 실온 (1 ~ 30℃) 보관",,,30정/병,643309650,A,1459,,N,A,텔미사르탄/로수바스타틴칼슘(미분화)/S-암로디핀베실산염이수화물/에제티미브,미결정셀룰로오스/규산칼슘/저치환도히드록시프로필셀룰로오스/건조탄산나트륨/포비돈/스테아릴푸마르산나트륨/콜로이드성이산화규소/D-만니톨/무수인산수소칼슘/저치환도히드록시프로필셀룰로오스/히드록시프로필셀룰로오스/스테아릴푸마르산나트륨/콜로이드성이산화규소/유당수화물/미결정셀룰로오스/크로스카르멜로오스나트륨/포비돈/스테아르산마그네슘/오파드라이 노란색(03B620018)
202500657,누보로젯정80/2.5/5/10밀리그램,(주)종근당,2025.3.21,,2,분홍색의 타원형 필름코팅정,8.81E+12,총량 : 1정808밀리그램-텔미사르탄 층|성분명 : 텔미사르탄|분량 : 80.00|단위 : 밀리그램|규격 : EP|성분정보 : |비고 : ;총량 : 1정808밀리그램-에스암로디핀?로수바스타틴 층|성분명 : 로수바스타틴칼슘(미분화)|분량 : 5.20|단위 : 밀리그램|규격 : 별규|성분정보 : |비고 : ;총량 : 1정808밀리그램-에스암로디핀?로수바스타틴 층|성분명 : S-암로디핀베실산염이수화물|분량 : 3.69|단위 : 밀리그램|규격 : 별규|성분정보 : |비고 : ;총량 : 1정808밀리그램-에제티미브 층|성분명 : 에제티미브|분량 : 10.00|단위 : 밀리그램|규격 : 별규|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500657/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500657/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500657/NB,,제조일로부터 18 개월,"기밀용기, 실온 (1 ~ 30℃) 보관",,,30정/병,643309660,A,1459,,N,A,텔미사르탄/로수바스타틴칼슘(미분화)/S-암로디핀베실산염이수화물/에제티미브,미결정셀룰로오스/규산칼슘/저치환도히드록시프로필셀룰로오스/건조탄산나트륨/포비돈/스테아릴푸마르산나트륨/콜로이드성이산화규소/D-만니톨/무수인산수소칼슘/저치환도히드록시프로필셀룰로오스/히드록시프로필셀룰로오스/스테아릴푸마르산나트륨/콜로이드성이산화규소/유당수화물/미결정셀룰로오스/크로스카르멜로오스나트륨/포비돈/스테아르산마그네슘/오파드라이 분홍색(03B240064)
202500660,"텔미트리원정40/5/5밀리그램(텔미사르탄,암로디핀,로수바스타틴)",일성아이에스(주),2025.3.24,(주)인트로바이오파마,2,분홍색의 타원형 필름코팅정,8.81E+12,총량 : 1정371.35밀리그램|성분명 : 텔미사르탄|분량 : 40|단위 : 밀리그램|규격 : EP|성분정보 : |비고 : ;총량 : 1정371.35밀리그램|성분명 : 암로디핀베실산염|분량 : 6.935|단위 : 밀리그램|규격 : EP|성분정보 : |비고 : ;총량 : 1정371.35밀리그램|성분명 : 로수바스타틴칼슘|분량 : 5.2|단위 : 밀리그램|규격 : EP|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500660/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500660/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500660/NB,,제조일로부터 36 개월,"차광기밀용기, 실온보관(1~30℃)",,,30정/병,655404810,A,1508,,N,A,텔미사르탄/암로디핀베실산염/로수바스타틴칼슘,히프로멜로오스/저치환도히드록시프로필셀룰로오스/크로스포비돈/카르복시메틸셀룰로오스칼슘/콜로이드성이산화규소/스테아릴푸마르산나트륨/오파드라이분홍색(20B640007)/미결정셀룰로오스/D-만니톨/D-만니톨/메타규산알루민산마그네슘/무수인산수소칼슘/수산화나트륨
202500670,코시원에스캡슐,신일제약(주),2025.3.24,,1,"흰색 또는 미황색의 과립이 들어있는 상부 주황색, 하부 미황색의 경질캡슐제",8.81E+12,총량 : 1캡슐267.85밀리그램|성분명 : 메퀴타진|분량 : 1.33|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 1캡슐267.85밀리그램|성분명 : 벨라돈나총알칼로이드|분량 : 0.13|단위 : 밀리그램|규격 : JP|성분정보 : |비고 : ;총량 : 1캡슐267.85밀리그램|성분명 : 글리시리진산이칼륨|분량 : 21.85|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 1캡슐267.85밀리그램|성분명 : 슈도에페드린염산염|분량 : 25|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 1캡슐267.85밀리그램|성분명 : 카페인무수물|분량 : 50|단위 : 밀리그램|규격 : KP|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500670/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500670/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500670/NB,,제조일로부터 36 개월,"밀폐용기, 실온(1~30℃)보관",,,10캡슐/상자[10캡슐/PTPX1],,B,1321,,N,A,메퀴타진/벨라돈나총알칼로이드/글리시리진산이칼륨/슈도에페드린염산염/카페인무수물,미결정셀룰로오스/콜로이드성이산화규소/스테아르산마그네슘/캡슐
202500672,네오칼큐정,주식회사제뉴원사이언스,2025.3.24,메딕스제약(주),1,분홍색의 장방형 필름코팅정,8.81E+12,총량 : 1정644밀리그램|성분명 : 시트르산칼슘수화물|분량 : 475|단위 : 밀리그램|규격 : USP|성분정보 : |비고 : ;총량 : 1정644밀리그램|성분명 : 콜레칼시페롤농축분말|분량 : 10|단위 : 밀리그램|규격 : EP|성분정보 : |비고 : ;총량 : 1정644밀리그램|성분명 : 폴산|분량 : 1|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 1정644밀리그램|성분명 : 티아민염산염|분량 : 10|단위 : 밀리그램|규격 : KP|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500672/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500672/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500672/NB,,제조일로부터 36 개월,"밀폐용기, 실온(1 ~ 30℃) 보관",,,"30정/병,90정/병",671707480,B,2296,,N,A,시트르산칼슘수화물/콜레칼시페롤농축분말/폴산/티아민염산염,탭쉴드분홍색(11P1178)/미결정셀룰로오스/전호화전분/히드록시프로필셀룰로오스/전분글리콜산나트륨/스테아르산마그네슘
202500673,젠시닙정5밀리그램(토파시티닙시트르산염),알보젠코리아(주),2025.3.24,Haupt Pharma Amareg GmbH,2,흰색의 원형 필름코팅정,8.81E+12,총량 : 1정206밀리그램|성분명 : 토파시티닙시트르산염|분량 : 8.075|단위 : 밀리그램|규격 : 별규|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500673/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500673/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500673/NB,,제조일로부터 36 개월,"기밀용기, 실온(1-30℃) 보관",,,30정/병,652607410,A,522,,N,C,토파시티닙시트르산염,미결정셀룰로오스/유당수화물/크로스카멜로오스나트륨/스테아르산마그네슘/오파드라이Ⅱ흰색(33G28435)
202500674,젠시닙정10밀리그램(토파시티닙시트르산염),알보젠코리아(주),2025.3.24,Haupt Pharma Amareg GmbH,2,파란색의 원형 필름코팅정,8.81E+12,총량 : 1정412밀리그램|성분명 : 토파시티닙시트르산염|분량 : 16.15|단위 : 밀리그램|규격 : 별규|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500674/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500674/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500674/NB,,제조일로부터 36 개월,"기밀용기, 실온(1-30℃) 보관",,,30정/병,652607420,A,522,,N,C,토파시티닙시트르산염,미결정셀룰로오스/유당수화물/크로스카멜로오스나트륨/스테아르산마그네슘/오파드라이Ⅱ파란색(33G90988)
202500675,한독아세트아미노펜시럽,(주)한독,2025.3.24,주식회사제뉴원사이언스,1,알루미늄 호일 파우치에 든 딸기향이 나는 흰색 또는 연한노란색의 현탁성 시럽제,,총량 : 100밀리리터|성분명 : 아세트아미노펜|분량 : 3.2|단위 : 그램|규격 : EP|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500675/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500675/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202500675/NB,,제조일로부터 24 개월,"기밀용기, 실온(1∼30℃) 보관",,,5밀리리터/포[10포/상자],,B,1374,,N,A,아세트아미노펜,시트르산수화물/백당/D-소르비톨액/베타덱스/조합향료(딸기향62(HF-BC10997))/정제수/미결정셀룰로오스·카르복시메틸셀룰로오스나트륨/농글리세린/잔탄검/폴리에틸렌글리콜400/프로필렌글리콜/수크랄로스/소르빈산칼륨/에데트산나트륨수화물
